SrNo,ISO StateCode,Latitude,Longitude,StateName,countrycode,,
3034,TH-58,19.308543,97.965302,Mae Hong Son,TH,,
3035,TH-49,16.545311,104.723512,Mukdahan,TH,,
3036,TH-27,13.814111,102.072222,Sa Kaeo,TH,,
3037,TH-43,17.878472,102.742,Nong Khai,TH,,
3038,TH-39,17.204056,102.440679,Nong Bua Lamphu,TH,,
3039,TH-14,14.351667,100.577389,Phra Nakhon Si Ayutthaya,TH,,
3040,TH-37,15.858511,104.628834,Amnat Charoen,TH,,
3041,TH-38,18.363035,103.651944,Bueng Kan,TH,,
3042,TH-57,19.908584,99.8325,Chiang Rai,TH,,
3043,TH-50,18.790376,98.984683,Chiang Mai,TH,,
3044,TH-11,13.600417,100.596778,Samut Prakan,TH,,
3045,TH-30,14.971596,102.08255,Nakhon Ratchasima,TH,,
3046,TH-34,15.23844,104.848659,Ubon Ratchathani,TH,,
3047,TH-12,13.862167,100.513417,Nonthaburi,TH,,
3048,TH-40,16.446711,102.832999,Khon Kaen,TH,,
3049,TH-41,17.415667,102.785889,Udon Thani,TH,,
3050,TH-80,8.433333,99.966667,Nakhon Si Thammarat,TH,,
3051,TH-20,13.362199,100.983454,Chon Buri,TH,,
3052,TH-52,18.292318,99.49277,Lampang,TH,,
3053,TH-65,16.824806,100.258584,Phitsanulok,TH,,
3054,TH-84,9.140109,99.333114,Surat Thani,TH,,
3055,TH-13,14.013461,100.530488,Pathum Thani,TH,,
3056,TH-94,6.8749,101.254851,Pattani,TH,,
3057,TH-95,6.539946,101.281284,Yala,TH,,
3058,TH-92,7.558167,99.610528,Trang,TH,,
3059,TH-83,7.833333,98.383333,Phuket,TH,,
3060,TH-73,13.819602,100.044274,Nakhon Pathom,TH,,
3061,TH-60,15.704722,100.137167,Nakhon Sawan,TH,,
3062,TH-70,13.536711,99.817117,Ratchaburi,TH,,
3063,TH-22,12.609611,102.104472,Chanthaburi,TH,,
3064,TH-76,13.111889,99.944667,Phetchaburi,TH,,
3065,TH-86,10.495698,99.179714,Chumphon,TH,,
3066,TH-55,18.783778,100.778993,Nan,TH,,
3067,TH-25,14.049917,101.368639,Prachin Buri,TH,,
3068,TH-53,17.625572,100.094209,Uttaradit,TH,,
3069,TH-47,17.161157,104.147254,Sakon Nakhon,TH,,
3070,TH-19,14.525228,100.910389,Sara Buri,TH,,
3071,TH-96,6.426389,101.823084,Narathiwat,TH,,
3072,TH-71,14.003195,99.550056,Kanchanaburi,TH,,
3073,TH-74,13.54753,100.273622,Samut Sakhon,TH,,
3074,TH-32,14.881806,103.493639,Surin,TH,,
3075,TH-62,16.483442,99.521534,Kamphaeng Phet,TH,,
3076,TH-36,15.81047,102.028812,Chaiyaphum,TH,,
3077,TH-16,14.798084,100.653972,Lop Buri,TH,,
3078,TH-48,17.410806,104.778556,Nakhon Phanom,TH,,
3079,TH-46,16.432806,103.506584,Kalasin,TH,,
3080,TH-72,14.474178,100.122178,Suphan Buri,TH,,
3081,TH-44,16.184834,103.300667,Maha Sarakham,TH,,
3082,TH-67,16.443306,101.147528,Phetchabun,TH,,
3083,TH-24,13.688195,101.071556,Chachoengsao,TH,,
3084,TH-90,7.198822,100.595098,Songkhla,TH,,
3085,TH-31,14.994334,103.103917,Buriram,TH,,
3086,TH-33,15.114806,104.32938,Sisaket,TH,,
3087,TH-93,7.617861,100.077917,Phatthalung,TH,,
3088,TH-45,16.053306,103.653861,Roi Et,TH,,
3089,TH-54,18.145889,100.141028,Phrae,TH,,
3090,TH-21,12.668462,101.275503,Rayong,TH,,
3091,TH-66,16.441842,100.348793,Phichit,TH,,
3092,TH-42,17.490518,101.727488,Loei,TH,,
3093,TH-75,13.414556,100.002639,Samut Songkhram,TH,,
3094,TH-91,6.623142,100.066758,Satun,TH,,
3095,TH-77,11.810946,99.793953,Prachuap Khiri Khan,TH,,
3096,TH-63,16.869684,99.128979,Tak,TH,,
3097,TH-81,8.072574,98.910516,Krabi,TH,,
3098,TH-85,9.965834,98.634761,Ranong,TH,,
3099,TH-61,15.379389,100.0245,Uthai Thani,TH,,
3100,TH-35,15.794079,104.145104,Yasothon,TH,,
3101,TH-23,12.241028,102.515472,Trat,TH,,
3102,TH-26,14.204631,101.212948,Nakhon Nayok,TH,,
3103,TH-56,19.192028,99.878834,Phayao,TH,,
3104,TH-17,14.887861,100.404639,Sing Buri,TH,,
3105,TH-18,15.186361,100.123528,Chai Nat,TH,,
3106,TH-51,18.580537,99.007446,Lamphun,TH,,
3107,TH-15,14.588389,100.452834,Ang Thong,TH,,
3108,TH-64,17.007778,99.823,Sukhothai,TH,,
3109,TH-82,8.450905,98.52985,Phangnga,TH,,
3110,TH-58,19.308543,97.965302,Mae Hong Son,TH,,
3111,TH-49,16.545311,104.723512,Mukdahan,TH,,
3112,TH-27,13.814111,102.072222,Sa Kaeo,TH,,
3113,TH-43,17.878472,102.742,Nong Khai,TH,,
3114,TH-39,17.204056,102.440679,Nong Bua Lamphu,TH,,
3115,TH-14,14.351667,100.577389,Phra Nakhon Si Ayutthaya,TH,,
3116,TH-37,15.858511,104.628834,Amnat Charoen,TH,,
3117,TH-38,18.363035,103.651944,Bueng Kan,TH,,
3118,TH-57,19.908584,99.8325,Chiang Rai,TH,,
3119,TH-50,18.790376,98.984683,Chiang Mai,TH,,
3120,TH-11,13.600417,100.596778,Samut Prakan,TH,,
3121,TH-30,14.971596,102.08255,Nakhon Ratchasima,TH,,
3122,TH-34,15.23844,104.848659,Ubon Ratchathani,TH,,
3123,TH-12,13.862167,100.513417,Nonthaburi,TH,,
3124,TH-40,16.446711,102.832999,Khon Kaen,TH,,
3125,TH-41,17.415667,102.785889,Udon Thani,TH,,
3126,TH-80,8.433333,99.966667,Nakhon Si Thammarat,TH,,
3127,TH-20,13.362199,100.983454,Chon Buri,TH,,
3128,TH-52,18.292318,99.49277,Lampang,TH,,
3129,TH-65,16.824806,100.258584,Phitsanulok,TH,,
3130,TH-84,9.140109,99.333114,Surat Thani,TH,,
3131,TH-13,14.013461,100.530488,Pathum Thani,TH,,
3132,TH-94,6.8749,101.254851,Pattani,TH,,
3133,TH-95,6.539946,101.281284,Yala,TH,,
3134,TH-92,7.558167,99.610528,Trang,TH,,
3135,TH-83,7.833333,98.383333,Phuket,TH,,
3136,TH-73,13.819602,100.044274,Nakhon Pathom,TH,,
3137,TH-60,15.704722,100.137167,Nakhon Sawan,TH,,
3138,TH-70,13.536711,99.817117,Ratchaburi,TH,,
3139,TH-22,12.609611,102.104472,Chanthaburi,TH,,
3140,TH-76,13.111889,99.944667,Phetchaburi,TH,,
3141,TH-86,10.495698,99.179714,Chumphon,TH,,
3142,TH-55,18.783778,100.778993,Nan,TH,,
3143,TH-25,14.049917,101.368639,Prachin Buri,TH,,
3144,TH-53,17.625572,100.094209,Uttaradit,TH,,
3145,TH-47,17.161157,104.147254,Sakon Nakhon,TH,,
3146,TH-19,14.525228,100.910389,Sara Buri,TH,,
3147,TH-96,6.426389,101.823084,Narathiwat,TH,,
3148,TH-71,14.003195,99.550056,Kanchanaburi,TH,,
3149,TH-74,13.54753,100.273622,Samut Sakhon,TH,,
3150,TH-32,14.881806,103.493639,Surin,TH,,
3151,TH-62,16.483442,99.521534,Kamphaeng Phet,TH,,
3152,TH-36,15.81047,102.028812,Chaiyaphum,TH,,
3153,TH-16,14.798084,100.653972,Lop Buri,TH,,
3154,TH-48,17.410806,104.778556,Nakhon Phanom,TH,,
3155,TH-46,16.432806,103.506584,Kalasin,TH,,
3156,TH-72,14.474178,100.122178,Suphan Buri,TH,,
3157,TH-44,16.184834,103.300667,Maha Sarakham,TH,,
3158,TH-67,16.443306,101.147528,Phetchabun,TH,,
3159,TH-24,13.688195,101.071556,Chachoengsao,TH,,
3160,TH-90,7.198822,100.595098,Songkhla,TH,,
3161,TH-31,14.994334,103.103917,Buriram,TH,,
3162,TH-33,15.114806,104.32938,Sisaket,TH,,
3163,TH-93,7.617861,100.077917,Phatthalung,TH,,
3164,TH-45,16.053306,103.653861,Roi Et,TH,,
3165,TH-54,18.145889,100.141028,Phrae,TH,,
3166,TH-21,12.668462,101.275503,Rayong,TH,,
3167,TH-66,16.441842,100.348793,Phichit,TH,,
3168,TH-62,17.490518,101.727488,Loei,TH,,
3169,TH-75,13.414556,100.002639,Samut Songkhram,TH,,
3170,TH-91,6.623142,100.066758,Satun,TH,,
3171,TH-77,11.810946,99.793953,Prachuap Khiri Khan,TH,,
3172,TH-63,16.869684,99.128979,Tak,TH,,
3173,TH-81,8.072574,98.910516,Krabi,TH,,
3174,TH-85,9.965834,98.634761,Ranong,TH,,
3175,TH-61,15.379389,100.0245,Uthai Thani,TH,,
3176,TH-35,15.794079,104.145104,Yasothon,TH,,
3177,TH-23,12.241028,102.515472,Trat,TH,,
3178,TH-26,14.204631,101.212948,Nakhon Nayok,TH,,
3179,TH-56,19.192028,99.878834,Phayao,TH,,
3180,TH-17,14.887861,100.404639,Sing Buri,TH,,
3181,TH-18,15.186361,100.123528,Chai Nat,TH,,
3182,TH-51,18.580537,99.007446,Lamphun,TH,,
3183,TH-15,14.588389,100.452834,Ang Thong,TH,,
3184,TH-64,17.007778,99.823,Sukhothai,TH,,
3185,TH-82,8.450905,98.52985,Phangnga,TH,,
3186,TH-58,19.308543,97.965302,Mae Hong Son,TH,,
3187,TH-49,16.545311,104.723512,Mukdahan,TH,,
3188,TH-27,13.814111,102.072222,Sa Kaeo,TH,,
3189,TH-43,17.878472,102.742,Nong Khai,TH,,
3190,TH-39,17.204056,102.440679,Nong Bua Lamphu,TH,,
3191,TH-14,14.351667,100.577389,Phra Nakhon Si Ayutthaya,TH,,
3192,TH-37,15.858511,104.628834,Amnat Charoen,TH,,
3193,TH-38,18.363035,103.651944,Bueng Kan,TH,,
3194,TH-57,19.908584,99.8325,Chiang Rai,TH,,
3195,SU,40.28256,69.622155,Sughd,TJ,,
3196,KT,37.833994,68.781858,Khatlon,TJ,,
3197,GB,37.489744,71.553045,Kuhistoni Badakhshon,TJ,,
3198,SU,40.28256,69.622155,Sughd,TJ,,
3199,KT,37.833994,68.781858,Khatlon,TJ,,
3200,GB,37.489744,71.553045,Kuhistoni Badakhshon,TJ,,
3201,SG,40.28256,69.622155,Sughd,TJ,,
3202,KH,37.833994,68.781858,Khatlon,TJ,,
3203,KB,37.489744,71.553045,KA ­histoni Badakhshon,TJ,,
3204,RR,,,Region of Republican Subordination,TJ,,
3205,VK,,,Dushanbe,TJ,,
3206,VM,,,Viloyati Mukhtori kuhistoni Badkhshon,TJ,,
,,-9.169,-171.83,Nukunonu,TK,,
,,-9.376,-171.233,Fakaofo,TK,,
,,-8.558,-172.497,Atafu,TK,,
3207,TM-05,37,62.5,Mary,TM,,
3208,TM-04,39,63,Lebap,TM,,
3209,TM-02,40,54.5,Balkan,TM,,
3210,TM-01,38.25,59.75,Ahal,TM,,
3211,S,37.95,58.38333,Ashgabat,TM,,
3212,TM-03,41,58.5,Dasoguz Welayaty,TM,,
3213,TN-61,34.740556,10.760278,Sfax,TN,,
3214,TN-81,33.881457,10.098196,Gabes,TN,,
3215,TN-41,35.678102,10.096333,Kairouan,TN,,
3216,TN-23,37.274423,9.87391,Bizerte,TN,,
3217,TN-71,34.425,8.784167,Gafsa,TN,,
3218,TN-21,36.456058,10.73763,Nabeul,TN,,
3219,TN-11,36.860117,10.193371,Tunis,TN,,
3220,TN-42,35.167578,8.836506,Kasserine,TN,,
3221,TN-83,32.929674,10.451767,Tataouine,TN,,
3222,TN-31,36.725638,9.181692,Beja,TN,,
3223,TN-32,36.501136,8.780239,Jendouba,TN,,
3224,TN-33,36.174239,8.704863,Kef,TN,,
3225,TN-53,35.504722,11.062222,Mahdia,TN,,
3226,TN-43,35.038234,9.484935,Sidi Bouzid,TN,,
3227,TN-72,33.919683,8.13352,Tozeur,TN,,
3228,TN-34,36.084966,9.370818,Siliana,TN,,
3229,TN-73,33.704387,8.969034,Kebili,TN,,
3230,TN-22,36.402907,10.142925,Zaghouan,TN,,
3231,TN-51,35.825388,10.636991,Sousse,TN,,
3232,TN-11,36.753056,10.218889,Tunis,TN,,
3233,TN-82,33.354947,10.505478,Medenine,TN,,
3234,TN-11,36.808029,10.097205,Tunis,TN,,
3235,TN-52,35.783333,10.833333,Monastir,TN,,
3236,TN-61,34.740556,10.760278,Sfax,TN,,
3237,TN-81,33.881457,10.098196,Gabes,TN,,
3238,TN-41,35.678102,10.096333,Kairouan,TN,,
3239,TN-23,37.274423,9.87391,Bizerte,TN,,
3240,TN-71,34.425,8.784167,Gafsa,TN,,
3241,TN-21,36.456058,10.73763,Nabeul,TN,,
3242,TN-11,36.860117,10.193371,Tunis,TN,,
3243,TN-42,35.167578,8.836506,Kasserine,TN,,
3244,TN-83,32.929674,10.451767,Tataouine,TN,,
3245,TN-31,36.725638,9.181692,Beja,TN,,
3246,TN-32,36.501136,8.780239,Jendouba,TN,,
3247,TN-33,36.174239,8.704863,Kef,TN,,
3248,TN-53,35.504722,11.062222,Mahdia,TN,,
3249,TN-43,35.038234,9.484935,Sidi Bouzid,TN,,
3250,TN-72,33.919683,8.13352,Tozeur,TN,,
3251,TN-34,36.084966,9.370818,Siliana,TN,,
3252,TN-73,33.704387,8.969034,Kebili,TN,,
3253,TN-22,36.402907,10.142925,Zaghouan,TN,,
3254,TN-51,35.825388,10.636991,Sousse,TN,,
3255,TN-11,36.753056,10.218889,Tunis,TN,,
3256,TN-82,33.354947,10.505478,Medenine,TN,,
3257,TN-11,36.808029,10.097205,Tunis,TN,,
3258,TN-52,35.783333,10.833333,Monastir,TN,,
3259,TO-05,-18.66667,-174,Vava'u,TO,,
3260,TO-04,-21.13333,-175.2,Tongatapu,TO,,
3261,TO-02,-21.2444,-175,Ha`apai,TO,,
3262,TO-01,-21.3632,-174.92972,Eua,TO,,
3263,TO-03,-15.9544,-173.78963,Niuas,TO,,
3264,TR-34,41.011046,28.957798,İstanbul,TR,,
3265,TR-35,38.412726,27.138376,İzmir,TR,,
3266,TR-16,40.195593,29.06013,Bursa,TR,,
3267,TR-01,37.001667,35.328889,Adana,TR,,
3268,TR-27,37.059444,37.3825,Gaziantep,TR,,
3269,TR-42,37.871354,32.484636,Konya,TR,,
3270,TR-07,36.908118,30.695565,Antalya,TR,,
3271,TR-61,41.005,39.726944,Trabzon,TR,,
3272,TR-21,37.913629,40.217213,Diyarbakır,TR,,
3273,TR-55,41.286667,36.33,Samsun,TR,,
3274,TR-38,38.732222,35.485278,Kayseri,TR,,
3275,TR-26,39.776667,30.520556,Eskisehir,TR,,
3276,TR-41,40.766944,29.916944,Kocaeli,TR,,
3277,TR-44,38.350183,38.316669,Malatya,TR,,
3278,TR-63,37.16708,38.793919,sanlıurfa,TR,,
3279,TR-25,39.908611,41.276944,Erzurum,TR,,
3280,TR-46,37.584705,36.926405,Kahramanmaras,TR,,
3281,TR-20,37.774167,29.0875,Denizli,TR,,
3282,TR-65,38.494565,43.383231,Van,TR,,
3283,TR-31,36.206551,36.157225,Hatay,TR,,
3284,TR-72,37.887378,41.132208,Batman,TR,,
3285,TR-54,40.780556,30.403333,Sakarya,TR,,
3286,TR-53,41.020833,40.521944,Rize,TR,,
3287,TR-23,38.674314,39.223206,Elazıg,TR,,
3288,TR-58,39.748333,37.016111,Sivas,TR,,
3289,TR-10,39.649167,27.886111,Balıkesir,TR,,
3290,TR-45,38.612018,27.426465,Manisa,TR,,
3291,TR-02,37.76441,38.276287,Adıyaman,TR,,
3292,TR-71,39.845278,33.506389,Kırıkkale,TR,,
3293,TR-09,37.845008,27.839626,Aydın,TR,,
3294,TR-43,39.424167,29.983333,Kutahya,TR,,
3295,TR-19,40.548889,34.953333,Corum,TR,,
3296,TR-32,37.764444,30.552222,Isparta,TR,,
3297,TR-67,41.451392,31.793053,Zonguldak,TR,,
3298,TR-52,40.97793,37.870851,Ordu,TR,,
3299,TR-64,38.673511,29.405799,Usak,TR,,
3300,TR-60,40.313889,36.554444,Tokat,TR,,
3301,TR-24,39.739186,39.490152,Erzincan,TR,,
3302,TR-78,41.204884,32.62768,Karabuk,TR,,
3303,TR-22,41.675745,26.558665,Edirne,TR,,
3304,TR-59,40.978012,27.508524,Tekirdag,TR,,
3305,TR-70,37.181111,33.215,Karaman,TR,,
3306,TR-28,40.91698,38.387406,Giresun,TR,,
3307,TR-14,40.735833,31.606111,Bolu,TR,,
3308,TR-40,39.145833,34.163889,Kırsehir,TR,,
3309,TR-51,37.965834,34.679352,Nigde,TR,,
3310,TR-66,39.82,34.804444,Yozgat,TR,,
3311,TR-04,39.714666,43.040151,Agrı,TR,,
3312,TR-17,40.155523,26.412707,Canakkale,TR,,
3313,TR-05,40.653333,35.833056,Amasya,TR,,
3314,TR-49,38.731635,41.484821,Mus,TR,,
3315,TR-79,36.716111,37.115,Kilis,TR,,
3316,TR-12,38.884722,40.493889,Bingol,TR,,
3317,TR-30,37.574444,43.740833,Hakkari,TR,,
3318,TR-36,40.59825,43.085477,Kars,TR,,
3319,TR-50,38.625,34.712222,Nevsehir,TR,,
3320,TR-18,40.599951,33.615301,Cankırı,TR,,
3321,TR-47,37.313092,40.743569,Mardin,TR,,
3322,TR-37,41.378052,33.775275,Kastamonu,TR,,
3323,TR-15,37.720278,30.290833,Burdur,TR,,
3324,TR-13,38.401146,42.107845,Bitlis,TR,,
3325,TR-39,41.735082,27.22521,Kırklareli,TR,,
3326,TR-48,37.218066,28.366497,Mugla,TR,,
3327,TR-11,40.141924,29.979319,Bilecik,TR,,
3328,TR-57,42.026829,35.162525,Sinop,TR,,
3329,TR-29,40.460009,39.471764,Gumushane,TR,,
3330,TR-62,39.099212,39.543511,Tunceli,TR,,
3331,TR-08,41.181611,41.821722,Artvin,TR,,
3332,TR-56,37.90242,41.72223,Siirt,TR,,
3333,TR-69,40.256313,40.222887,Bayburt,TR,,
3334,TR-80,37.074167,36.247778,Osmaniye,TR,,
3335,TR-77,40.655015,29.276933,Yalova,TR,,
3336,TR-75,41.108711,42.702222,Ardahan,TR,,
3337,TR-74,41.635833,32.3375,Bartın,TR,,
3338,TR-81,40.838889,31.163889,Duzce,TR,,
3339,TR-68,38.37255,34.02537,Aksaray,TR,,
3340,TR-73,37.51393,42.454324,sırnak,TR,,
3341,TR-03,38.756667,30.543333,Afyonkarahisar,TR,,
3342,TR-33,36.800392,34.612812,Mersin,TR,,
3343,TR-76,39.923708,44.044999,Igdır,TR,,
3344,TR-34,41.011046,28.957798,İstanbul,TR,,
3345,TR-35,38.412726,27.138376,İzmir,TR,,
3346,TR-11,40.195593,29.06013,Bursa,TR,,
3347,TR-16,37.001667,35.328889,Adana,TR,,
3348,TR-27,37.059444,37.3825,Gaziantep,TR,,
3349,TR-42,37.871354,32.484636,Konya,TR,,
3350,TR-07,36.908118,30.695565,Antalya,TR,,
3351,TR-61,41.005,39.726944,Trabzon,TR,,
3352,TR-21,37.913629,40.217213,Diyarbakir,TR,,
3353,TR-55,41.286667,36.33,Samsun,TR,,
3354,TR-38,38.732222,35.485278,Kayseri,TR,,
3355,TR-26,39.776667,30.520556,EskiSehir,TR,,
3356,TR-41,40.766944,29.916944,Kocaeli,TR,,
3357,TR-44,38.350183,38.316669,Malatya,TR,,
3358,TR-63,37.16708,38.793919,Sanliurfa,TR,,
3359,TR-25,39.908611,41.276944,Erzurum,TR,,
3360,TR-46,37.584705,36.926405,KahramanmaraS,TR,,
3361,TR-20,37.774167,29.0875,Denizli,TR,,
3362,TR-65,38.494565,43.383231,Van,TR,,
3363,TR-31,36.206551,36.157225,Hatay,TR,,
3364,TR-72,37.887378,41.132208,Batman,TR,,
3365,TR-54,40.780556,30.403333,Sakarya,TR,,
3366,TR-53,41.020833,40.521944,Rize,TR,,
3367,TR-23,38.674314,39.223206,Elazig,TR,,
3368,TR-58,39.748333,37.016111,Sivas,TR,,
3369,TR-10,39.649167,27.886111,Balikesir,TR,,
3370,TR-45,38.612018,27.426465,Manisa,TR,,
3371,TR-02,37.76441,38.276287,Adiyaman,TR,,
3372,TR-71,39.845278,33.506389,Kirikkale,TR,,
3373,TR-09,37.845008,27.839626,Aydin,TR,,
3374,TR-43,39.424167,29.983333,Kutahya,TR,,
3375,TR-19,40.548889,34.953333,Corum,TR,,
3376,TR-32,37.764444,30.552222,Isparta,TR,,
3377,TR-67,41.451392,31.793053,Zonguldak,TR,,
3378,TR-52,40.97793,37.870851,Ordu,TR,,
3379,TR-64,38.673511,29.405799,USak,TR,,
3380,TR-60,40.313889,36.554444,Tokat,TR,,
3381,TR-24,39.739186,39.490152,Erzincan,TR,,
3382,TR-78,41.204884,32.62768,Karabuk,TR,,
3383,TR-22,41.675745,26.558665,Edirne,TR,,
3384,TR-59,40.978012,27.508524,Tekirdag,TR,,
3385,TR-70,37.181111,33.215,Karaman,TR,,
3386,TR-28,40.91698,38.387406,Giresun,TR,,
3387,TR-14,40.735833,31.606111,Bolu,TR,,
3388,TR-40,39.145833,34.163889,KirSehir,TR,,
3389,TR-51,37.965834,34.679352,Nigde,TR,,
3390,TR-66,39.82,34.804444,Yozgat,TR,,
3391,TR-04,39.714666,43.040151,Agri,TR,,
3392,TR-17,40.155523,26.412707,Canakkale,TR,,
3393,TR-05,40.653333,35.833056,Amasya,TR,,
3394,TR-49,38.731635,41.484821,MuS,TR,,
3395,TR-79,36.716111,37.115,Kilis,TR,,
3396,TR-12,38.884722,40.493889,Bingol,TR,,
3397,TR-30,37.574444,43.740833,Hakkari,TR,,
3398,TR-36,40.59825,43.085477,Kars,TR,,
3399,TR-50,38.625,34.712222,NevSehir,TR,,
3400,TR-18,40.599951,33.615301,Cankiri,TR,,
3401,TR-47,37.313092,40.743569,Mardin,TR,,
3402,TR-37,41.378052,33.775275,Kastamonu,TR,,
3403,TR-15,37.720278,30.290833,Burdur,TR,,
3404,TR-13,38.401146,42.107845,Bitlis,TR,,
3405,TR-39,41.735082,27.22521,Kirklareli,TR,,
3406,TR-48,37.218066,28.366497,Mugla,TR,,
3407,TR-11,40.141924,29.979319,Bilecik,TR,,
3408,TR-57,42.026829,35.162525,Sinop,TR,,
3409,TR-29,40.460009,39.471764,GumuShane,TR,,
3410,TR-62,39.099212,39.543511,Tunceli,TR,,
3411,TR-08,41.181611,41.821722,Artvin,TR,,
3412,TR-56,37.90242,41.72223,Siirt,TR,,
3413,TR-69,40.256313,40.222887,Bayburt,TR,,
3414,TR-80,37.074167,36.247778,Osmaniye,TR,,
3415,TR-77,40.655015,29.276933,Yalova,TR,,
3416,TR-75,41.108711,42.702222,Ardahan,TR,,
3417,TR-74,41.635833,32.3375,Bartin,TR,,
3418,TR-81,40.838889,31.163889,Duzce,TR,,
3419,TR-68,38.37255,34.02537,Aksaray,TR,,
3420,TR-73,37.51393,42.454324,Sirnak,TR,,
3421,TR-03,38.756667,30.543333,Afyonkarahisar,TR,,
3422,TR-33,36.800392,34.612812,Mersin,TR,,
3423,TR-76,39.923708,44.044999,Igdir,TR,,
,TOB,11.25,-60.66667,Tobago,TT,,
,SFO,10.28127,-61.45037,San Fernando,TT,,
,POS,10.66389,-61.51667,City of Port of Spain,TT,,
,MRC,10.16667,-61.08333,Mayaro,TT,,
,ARI,10.625,-61.27917,Arima,TT,,
,CHA,10.51718,-61.41503,Chaguanas,TT,,
,CTT,10.41792,-61.45117,Couva-Tabaquite-Talparo,TT,,
,DMN,10.7005,-61.53417,Diego Martin,TT,,
,PRT,10.26746,-61.38182,Princes Town,TT,,
,PTF,10.184,-61.68197,Point Fortin,TT,,
,SGE,10.5835,-61.11772,Sangre Grande,TT,,
,SIP,10.13382,-61.50121,Siparia,TT,,
,NUI,-7.23247,177.15205,Nui,TV,,
,NMA,-5.65545,176.08818,Nanumea,TV,,
,FUN,-8.51719,179.13054,Funafuti,TV,,
,NIT,-6.10717,177.34215,Niutao,TV,,
,NMG,-6.2897,176.31958,Nanumanga,TV,,
,VAI,-7.4742,178.67456,Vaitupu,TV,,
,NKF,-8.00025,178.37111,Nukufetau,TV,,
,NKL,-9.38412,179.84559,Nukulaelae,TV,,
3424,KHH,22.616256,120.313329,Kaohsiung,TW,,
3425,TNN,22.990833,120.213333,Tainan,TW,,
3426,HSQ,24.803611,120.968611,Hsinchu,TW,,
3427,PIF,22.671354,120.488142,Pingtung,TW,,
3428,CHA,23.479167,120.448889,Chiayi,TW,,
3429,KEE,25.128251,121.7419,Keelung,TW,,
3430,TAO,24.9896,121.3187,Taoyuan,TW,,
3431,HUA,23.976944,121.604444,Hualien,TW,,
3432,HSQ,24.838333,121.007778,Hsinchu,TW,,
3433,TTT,22.759912,121.144569,Taitung,TW,,
3434,ILA,24.757,121.753,Yilan,TW,,
3435,YUN,23.709444,120.543333,Yunlin,TW,,
3436,PEN,23.569958,119.570043,Penghu,TW,,
3437,CHI,23.459444,120.332222,Chiayi,TW,,
3438,NAN,23.905877,120.686558,Nantou,TW,,
3439,LIE,26.150391,119.932836,Lienchiang,TW,,
3440,MIA,24.564271,120.82367,Miaoli,TW,,
3441,NWT,25.014266,121.467191,New Taipei,TW,,
3442,CHA,24.074,120.5384,Changhua,TW,,
3443,TXG,24.1469,120.6839,Taichung,TW,,
3444,KIN,24.434147,118.317118,Kinmen,TW,,
3445,KHH,22.616256,120.313329,Kaohsiung,TW,,
3446,TNN,22.990833,120.213333,Tainan,TW,,
3447,HSQ,24.803611,120.968611,Hsinchu,TW,,
3448,PIF,22.671354,120.488142,Pingtung,TW,,
3449,CHI,23.479167,120.448889,Chiayi,TW,,
3450,KEE,25.128251,121.7419,Keelung,TW,,
3451,TAO,24.9896,121.3187,Taoyuan,TW,,
3452,HUA,23.976944,121.604444,Hualien,TW,,
3453,HSQ,24.838333,121.007778,Hsinchu,TW,,
3454,TTT,22.759912,121.144569,Taitung,TW,,
3455,ILA,24.757,121.753,Yilan,TW,,
3456,YUN,23.709444,120.543333,Yunlin,TW,,
3457,PEN,23.569958,119.570043,Penghu,TW,,
3458,CHI,23.459444,120.332222,Chiayi,TW,,
3459,NAN,23.905877,120.686558,Nantou,TW,,
3460,LIE,26.150391,119.932836,Lienchiang,TW,,
3461,MIA,24.564271,120.82367,Miaoli,TW,,
3462,NWT,25.014266,121.467191,New Taipei,TW,,
3463,CHA,24.074,120.5384,Changhua,TW,,
3464,TXG,24.1469,120.6839,Taichung,TW,,
3465,KIN,24.434147,118.317118,Kinmen,TW,,
3466,TZ-09,-3.35,37.333333,Kilimanjaro,TZ,,
3467,TZ-18,-2.516667,32.9,Mwanza,TZ,,
3468,TZ-15,-6.166667,39.183333,Zanzibar Urban/West,TZ,,
3469,TZ-01,-3.366667,36.683333,Arusha,TZ,,
3470,TZ-14,-8.9,33.45,Mbeya,TZ,,
3471,TZ-16,-6.816667,37.666667,Morogoro,TZ,,
3472,TZ-25,-5.066667,39.1,Tanga,TZ,,
3473,TZ-08,-4.876944,29.626667,Kigoma,TZ,,
3474,TZ-24,-5.016667,32.8,Tabora,TZ,,
3475,TZ-13,-1.5,33.8,Mara,TZ,,
3476,TZ-21,-10.683333,35.65,Ruvuma,TZ,,
3477,TZ-04,-7.766667,35.7,Iringa,TZ,,
3478,TZ-22,-3.666667,33.433333,Shinyanga,TZ,,
3479,TZ-05,-1.331667,31.812222,Kagera,TZ,,
3480,TZ-17,-10.266667,40.183333,Mtwara,TZ,,
3481,TZ-20,-7.966667,31.616667,Rukwa,TZ,,
3482,TZ-23,-4.816667,34.75,Singida,TZ,,
3483,TZ-10,-5.25,39.766667,Pemba South,TZ,,
3484,TZ-12,-10,39.716667,Lindi,TZ,,
3485,TZ-26,-4.216667,35.75,Manyara,TZ,,
3486,TZ-06,-5.066667,39.716667,Pemba North,TZ,,
3487,TZ-19,-6.766667,38.916667,Coast,TZ,,
3488,TZ-07,-5.866667,39.25,Zanzibar North,TZ,,
